           2156,           2687,           2012,           2020,           2507,           1085,           1350,           1311,            584,           2770,            702,           2093,             59,           1218,             85,           1349,           2771,           1294,            349,            599,           1896,           2995,            402,            629,            930,           2199,           1312,            130,           1761,            145,            732,           2054,            869,           2839,           1237,           2733,           1822,            295,           1519,           1664,           2706,           1144,             88,            455,           2800,           1193,           2818,           1567,           1827,            404,           2523,            723,           1073,            152,           1895,           1759,           1698,           1536,            116,           2022,           2227,           1876,           2392,           1490,            772,            575,            397,           1089,            843,           2765,           1999,           1163,           1542,           2046,           2974,            484,     2147483647,            958,           2997,           2753,           1836,           1421,           2319,           2517,            996,            154,            433,            205,            715,           2566,
            986,           1167,           2402,            962,           2969,           2029,           1590,            265,             76,            277,           1339,            324,            807,           2470,           1661,           2501,            480,           1806,            954,           1732,           2189,           1780,             43,            561,           1845,           2882,           1670,           1605,           1758,            784,           2372,           1901,            478,           1124,           1632,            285,            716,           1475,           2040,            440,           1113,           2845,            896,           2204,           1114,           1130,           1098,           1770,           2326,            404,           2248,           2767,            266,            771,           1019,           2133,            820,           2199,            966,           1544,           1501,           2260,           1581,           1182,           1598,           2760,           2158,           2798,           1098,           2771,           2812,           2912,           2595,           1147,            220,           2256,            958,     2147483647,            693,           1001,           1928,           2879,           2171,            787,           1899,           1448,            360,           2438,           1925,            954,
           1226,           1323,             48,           1485,            144,            515,            432,            925,             61,           2162,           1679,            819,           2758,            383,           2907,           1130,           2889,            486,           2896,            319,           2281,           1774,           2566,           2087,           1592,             17,            550,            826,            750,           1991,            818,           1015,           1449,           1491,            571,            813,           1777,           2398,           1170,           1382,            545,           2203,            364,           2913,           1316,            525,            488,           2565,           1991,           2534,            234,           1644,           1436,            878,           1115,           2235,           2594,            863,           1994,            452,            754,           1743,            258,           1423,           1714,            797,            455,           2299,            686,           1040,           1196,            231,           1874,            603,           1038,           2096,           2997,            693,     2147483647,           1097,           2626,           2002,           1333,            534,            791,           2158,            586,           1384,             46,           1018,
           1798,           2860,           1947,            373,           2962,           2464,           2378,           1201,            905,           2377,           2721,            716,            839,           1334,           2849,           1767,             58,           2836,           1408,            531,           2220,           2587,            335,           2992,           2411,           1613,           1161,            899,           1418,            333,            366,           2349,           2943,             70,           2105,           2913,           2004,           2551,           2467,            936,           2261,           1931,            616,           2429,           1186,           2384,            197,           2931,            331,           1427,           1274,            586,           2920,           2981,           1197,            857,           1674,            498,           1878,           2691,            491,            311,           2584,            934,           1654,           1008,             61,           1344,           1471,           2162,           2510,           1542,           1829,            852,           2158,           2679,           2753,           1001,           1097,     2147483647,           1856,           1597,           1467,           1883,           1152,           1470,           2226,           2990,            868,            885,
           2455,            357,           2484,           2041,            798,           2201,           1279,            498,           2187,           1142,           2839,           1001,           2679,            972,            584,           2959,           2637,           1330,            253,           1865,            345,           1230,           2153,             61,           2258,           1818,           1038,           2856,           2488,            889,           1090,           1729,           2229,           1950,           2897,           1812,            488,            986,           1592,            441,           2365,           1197,            134,           2774,           2282,            613,            985,           1263,           2137,           2324,            831,            483,           1386,           2245,           1300,           1236,             79,            469,            426,           2704,            263,           1809,           1694,            215,           2372,           2244,           1929,           1741,            670,           1799,           1849,           1136,            607,           2398,           1849,           2863,           1836,           1928,           2626,           1856,     2147483647,           1121,           2639,             36,             48,            513,           1049,            284,            262,            858,
             37,           1418,           2753,           1835,           1829,            703,           1661,           2449,           1309,           1944,           2566,           2158,            331,           2846,            338,           1915,            744,            176,           2581,           2677,            511,           1990,           2065,           2830,            994,           2666,            765,            189,            871,           1047,            889,           2984,           2058,           1656,            936,           2511,           2174,           1153,            423,           1500,           2820,           1306,            631,           2268,           2059,           1627,           2617,           2292,           2252,           2309,           1503,           2557,           1240,            690,           2471,           2201,           2594,           1099,           1965,            376,            757,           1872,            508,           1401,            919,           1121,           2002,           1265,            479,           2077,            874,           1362,           1264,             16,            189,             66,           1421,           2879,           2002,           1597,           1121,     2147483647,           1627,            894,            967,           1128,           1058,            322,            349,           1314,
           1933,            328,           1336,           1153,           2689,           1325,            592,           1383,            489,            374,           1031,           2332,            879,            686,            743,            440,           1284,           2259,           2071,           1923,            448,           1858,            701,           2254,            552,            451,            930,           2895,           1009,           2901,            369,           2978,           2257,           2128,           2423,           2642,            145,           1458,           1087,           2835,           2133,           1011,           2617,            138,           1532,           1642,           1965,           2318,           1411,           2719,           2172,           2999,           1809,           2168,            847,           1575,           1831,           2214,           2232,            677,            603,           1287,           2972,           2387,            206,           2777,           2578,           1475,           1385,            693,           2689,           1051,           2666,           1061,           1215,           2001,           2319,           2171,           1333,           1467,           2639,           1627,     2147483647,           1098,           1741,           1680,            244,           1950,            909,           2781,
            803,            714,            394,            707,            294,           2819,           2812,           2359,            161,           1956,             65,           1265,           2032,           1517,           1147,           2695,           2748,           1024,           2188,           2270,           1194,           2581,           2491,           1080,           2668,           2911,           2610,           1996,            621,           2204,           2779,           2021,           2214,           2444,           1912,           1456,            937,           2109,           1839,           2330,            264,           1752,           1041,           2553,           1707,            730,            243,            251,           2309,            628,           2172,           1832,            973,           2899,           1373,            955,           2922,           1451,           1445,           2807,           2054,           2770,           2407,           2571,           2940,             97,           1754,            779,           1128,           2724,           2427,              8,            599,            320,           2907,           1672,           2517,            787,            534,           1883,             36,            894,           1098,     2147483647,            929,           2824,           1433,            510,           1316,           1318,
            215,            498,           2919,           1889,           2186,           1385,           1993,           2400,           1831,           2152,           1031,           2148,           2062,           1299,            636,            416,           1797,            971,            615,           1891,           2315,           2102,           1102,            540,           2734,             17,            305,            300,            681,           1137,            455,           2680,            900,           2868,           1224,             23,            594,            765,            368,           2554,           1951,           1011,            363,           2215,            300,            838,           2926,           2111,           2118,           2882,           2597,            366,           2347,           2279,           1846,            967,           1573,           2034,            440,           1149,             95,           2728,            270,           1734,            438,            261,            665,            713,           2656,           2691,           1457,           2669,           1804,             45,            591,            500,            996,           1899,            791,           1152,             48,            967,           1741,            929,     2147483647,              2,           1529,           1344,            632,           1838,
             74,           2162,           1122,           2275,           1450,            653,           2180,           2277,           2298,           2893,            711,            856,           2348,            663,           1094,            722,           1193,            391,           2368,           1017,           2713,           1095,           1456,           1512,            192,           1328,           1918,           2256,             71,            330,           2191,           2323,           2701,           2401,           2366,             76,           2301,           1662,            256,           1412,           1445,            302,           1740,           1785,            524,           2619,           1204,            541,           2901,           1628,           1709,           2789,            481,            156,           1008,            815,           2491,           1935,            154,           2046,           2234,           2688,           1614,            614,            673,           2322,           1802,           2845,           1024,           2855,           1769,           1498,           1496,           2050,           2820,           1239,            154,           1448,           2158,           1470,            513,           1128,           1680,           2824,              2,     2147483647,            718,           2432,           1781,             23,
           2361,           2978,           1301,           2336,           2186,            793,           2760,           2882,            770,             71,           1710,           1178,           1619,            268,            399,            404,           2937,           1387,           2059,           2987,           1178,            253,           1487,           2966,            728,           2486,            906,           2871,            134,           2802,           1194,            439,            101,           2351,           1921,           1072,           1319,           2735,             10,           1430,            707,           1076,           1747,           1142,           1926,           2174,            525,             60,            831,           2019,            276,           1443,           1253,           2185,             79,           1549,           1370,           2893,            349,             75,           2186,            826,           2200,           1696,             48,            315,           1338,             94,           1846,           2843,            495,           2464,           2995,           1872,            475,           2255,            433,            360,            586,           2226,           1049,           1058,            244,           1433,           1529,            718,     2147483647,            811,           2545,           2152,
           2416,            859,           1821,            730,            511,           1898,           2380,           2243,           2264,           2240,           2970,            761,             88,           1588,            766,            694,           2278,           2013,            309,           2944,            840,           1968,           1891,           2016,             58,            830,           1026,            174,            431,            860,           2694,            810,            196,            993,           2851,            544,             21,            983,           1510,            115,            547,           2978,           2991,           2217,           1812,            797,            364,            462,           2299,           1307,           1684,            452,           1814,            799,           1832,           2978,           1166,           1115,            683,           2727,           1458,            336,           2671,           1077,           2100,            670,           1640,           2842,           2414,           2261,           2371,             14,           1503,           2312,           1949,           2557,            205,           2438,           1384,           2990,            284,            322,           1950,            510,           1344,           2432,            811,     2147483647,           1513,            188,
           2439,           2869,           2094,           1916,           2968,             81,            679,           1457,           1508,           2265,           1281,            402,            282,           2430,           1745,           2242,           1239,           1393,            954,           1217,           1023,           1050,           1659,           1106,           2348,            610,           1851,           2760,            769,           1369,           1885,            886,            535,            758,            777,           2249,            388,           1765,           1174,           1259,           1449,            821,           1318,           2138,           2508,           1389,            105,           1910,           1744,           1523,            899,           2801,           1591,           1685,            925,            266,           1113,           1397,            545,           2141,           2316,            861,           1568,           2789,           2229,           2873,           1329,           2401,           1228,            475,           2557,            960,            379,           1175,           1241,           1566,            715,           1925,             46,            868,            262,            349,            909,           1316,            632,           1781,           2545,           1513,     2147483647,            202,
            184,            125,            560,           2799,           2223,           2060,           2606,           1251,           2076,           2659,           2450,            537,            100,           1760,           1982,            156,           1759,           1347,           2708,           1470,           1273,           1816,           1522,           2735,            321,            819,           2350,           1294,             71,           1144,           1190,           1115,            818,            302,            595,           2664,           1578,           2610,           1121,             78,           1172,           2768,           2854,           2683,            390,           1260,              6,            197,           1160,           2040,           2238,            171,           1681,           1761,           2379,           2567,           1359,            690,           2679,            130,           2324,           2810,             42,           1125,            761,            610,            312,           2665,            508,            963,           2412,           2285,           2821,           1775,           2679,           2893,           2566,            954,           1018,            885,            858,           1314,           2781,           1318,           1838,             23,           2152,            188,            202,     2147483647,
     2147483647,            985,           2431,           2188,           2638,           1879,           2048,           1383,            649,           2966,             51,           1540,             59,           1670,            122,            549,           2598,           1409,             97,            353,            516,           2155,           2255,           2693,           2596,           1652,            436,           1895,            696,           2491,           2848,           1197,            101,           1951,            289,           2264,            708,           2287,           2962,            164,           1835,           2762,           2285,           2027,            481,            311,            116,           1465,           2528,           2562,           2457,           1758,            374,           1138,           2022,           1182,            459,            954,           1391,           2028,           2403,           2565,             79,           1031,           2542,            796,           1432,            896,           1598,           1082,           1300,           2442,           1170,           2742,           2560,           2495,           1864,            589,           2294,           1341,           2532,           1919,           2256,            980,           1997,           2075,           2113,           1623,            831,           1261,           2650,           2666,
            985,     2147483647,           1861,           1259,           1482,           1336,            786,           1655,           1042,           2029,           1753,           1260,            385,           2482,           2067,           1541,           1263,           2565,           1255,            828,           2707,            670,            604,           2356,            686,           2458,            102,           2321,           2593,           2317,           2257,           1975,           2543,            936,            765,           1453,            338,           1463,           1478,           1953,           2038,           2616,           2353,           1627,           1804,           2227,            647,           2202,           2671,            573,            637,           2900,           2235,           2638,            747,           2077,           1092,           2835,           2914,            461,            149,           2532,           1196,           2395,           2922,           2500,           1010,           2524,            483,           2763,             56,           2461,           2967,            492,           1022,            500,           1857,           2290,            282,           2113,            985,           2331,           1597,           1243,           1687,            255,           1643,            416,            451,           1657,            267,           2419,
           2431,           1861,     2147483647,            172,           2648,            745,            892,           2417,            859,           1829,            312,            450,           2570,           1433,           1454,           2609,           1596,           1659,            180,           1020,           1484,           2825,            109,           2341,           1175,           2928,           1884,            846,            587,            530,            777,           1057,           1861,             95,           1377,            349,            908,           1316,            836,           2761,           2733,           1690,            812,             71,           1048,           2006,           1219,            613,           2172,           2214,           2825,           2669,           2111,            462,            831,           1028,           1008,           2722,           2222,           1049,            225,           1906,           2252,            573,           2758,            442,           2974,            403,           2645,           1234,            758,           1480,           1794,           2077,            960,            943,           2367,            253,           2908,           2804,            118,           1770,           1953,           2283,           1745,           1429,           2186,           1523,            903,            118,           1286,           1254,
           2188,           1259,            172,     2147483647,            744,           1314,             32,           1640,           1905,            675,           1060,           2674,           1885,            472,           2972,           2653,           2951,           2589,           1253,           1225,            623,           1371,           2176,           1540,           2116,           2192,           2463,           1613,           1269,            318,           1851,           1598,           1215,           1614,           2147,            817,           2255,            199,           1967,            605,           1808,            615,            975,           1828,           1205,           2172,           1051,            214,           1954,            611,           2868,           2634,           2856,            518,             94,            492,           1386,           1096,           2978,            795,           2438,            533,           1569,            737,           2366,             12,           2634,            144,            104,           1475,           1069,            441,           1080,           1305,           2085,           1943,            689,           2558,           2899,           1120,           1057,           2054,            670,            226,           1597,           1114,           2119,           2244,           2431,           1925,           1521,           2780,
           2638,           1482,           2648,            744,     2147483647,           1673,           2631,           2624,           1084,           2965,           2216,           2068,            843,           2557,            161,           1287,           1305,            256,            472,            199,            931,           2997,           1319,           2646,           1115,           1064,           1765,            663,           2396,           2842,           1922,           1085,           2436,            943,           2811,           1124,            658,           2123,           2381,            940,           2459,           1388,            511,           1060,           2224,           2604,           1745,            125,            423,           1760,           2156,           2260,           1840,            104,           1770,            552,           2991,           2870,           2060,            148,           1884,           2624,           2929,           2533,            356,           1049,           1783,           2178,           2490,            938,            299,            618,           2431,            947,           1869,           1785,           2946,           1499,            987,           2662,            874,            997,           2693,            321,           2871,           1954,            791,           2171,            596,            216,           1676,           2368,
           1879,           1336,            745,           1314,           1673,     2147483647,           1832,           2410,            785,           1032,           2948,            102,           1073,            791,           2605,            382,           2669,           2545,           2111,           2693,           2469,            285,           1834,           1582,           1576,           1371,           2789,           1934,           1762,           2323,           1736,           1118,            771,           1220,           2663,            787,           1131,           2424,           1536,           1747,            517,           2793,           1619,            734,           1114,           2055,            719,           1189,           2535,            479,           1371,           2886,            276,           1265,           2298,           2330,           2528,            736,            892,           1342,           2330,            517,           2284,           1192,            630,           1115,           2083,           2441,           1521,            101,            584,             92,            780,           1320,           2913,             53,             22,           1640,           2533,           2398,           2870,           2379,           1932,           2911,           2237,           1008,            190,           2124,           2574,             97,           2678,           2580,
           2048,            786,            892,             32,           2631,           1832,     2147483647,           1020,           2993,            764,            527,           2001,           2423,           1306,           2891,           2643,            345,           1457,           2399,            747,            238,            770,           2368,           1434,           2009,           1477,           1592,            332,           2569,           1349,            756,           2065,           1642,           1363,           2516,           1785,           1760,             34,            224,           2117,            526,           2225,           2404,            371,           2101,           2805,           2222,           2387,           2201,           1938,            700,            131,           2948,            672,            146,            220,            430,           1346,           2460,            475,           1041,           2657,            595,           1669,           2457,           1149,            350,           2412,           2170,           2098,           2340,           2112,           2545,           2332,            467,           1393,            649,           2163,           1926,            871,           1879,           1315,           2707,           1407,           1732,           2125,           2206,           2856,           1303,           1531,           2177,            149,
           1383,           1655,           2417,           1640,           2624,           2410,           1020,     2147483647,            226,           1657,           1921,            951,           2097,           2576,            237,           1827,           2517,            778,           2501,           2818,           1563,           1881,            544,           2195,           1874,           2745,           2435,           1297,            412,           1329,           1692,           1761,            876,           1544,           2956,            848,            245,           2441,            986,            188,           1701,            991,           2215,            507,            154,             20,           1126,           1411,            454,           2173,           1981,           2709,           2949,           1690,            349,           1589,           2110,            838,            614,           1153,           1480,            271,           1029,           2176,           2607,            314,           2069,           1362,           2627,            273,            477,             14,           1005,           1905,           1755,            379,           1537,           2201,           2544,           2990,            937,             33,            130,           2339,           2816,           1224,           1704,           2106,           2782,            536,            297,           1971,
            649,           1042,            859,           1905,           1084,            785,           2993,            226,     2147483647,           1511,           2539,           2799,            626,           2852,           1649,           2540,            126,           2697,            581,            793,            858,            860,           1945,           1535,           2267,           2920,           1596,           2240,           1040,            923,            811,           1273,            804,           1819,            875,            451,           2537,            491,            686,           1827,            955,           1962,           2724,           2743,           1313,           1145,           1583,           2334,           2550,           2282,            616,           2424,           2213,           1467,           1163,           1437,           1700,           2087,           2870,           2935,           2892,           1595,           2419,            149,           1405,           1792,           2242,            200,           2216,           2730,           1275,           1017,           1914,           2265,           2400,            389,           2106,           2876,            556,           1723,            237,            145,           2845,           2178,           1027,           2615,           1294,           2010,            329,            416,           2165,           1881,
           2966,           2029,           1829,            675,           2965,           1032,            764,           1657,           1511,     2147483647,           1160,             76,             29,           1612,           1990,           1103,            666,           1932,             69,           2635,           1634,           1637,           1690,           1691,           1753,           1455,            412,           2845,           2475,           2444,            630,           2468,           1829,           2630,           2187,           2626,            129,            907,           2562,           2567,            883,            643,           2945,            409,            618,           2586,            539,             18,           1787,            291,            505,            479,            673,           2444,           2423,            716,           1196,            345,           2001,           1482,            580,            699,           2271,           1942,           2639,            899,            246,            774,           1234,           2391,            506,           2885,           2152,           2271,           2296,           2153,           2613,            849,           2325,           1278,           1551,           2840,            207,           2651,            270,           1248,           1099,           1828,           2400,           1396,           2366,           2256,
             51,           1753,            312,           1060,           2216,           2948,            527,           1921,           2539,           1160,     2147483647,            253,           2788,            543,           1188,           1896,           2445,           1962,            440,            319,           2514,           1316,           1916,           2642,            925,           2128,           2740,           2837,           1607,            691,           2298,           2242,           2117,            322,             54,            478,           1129,           1059,              0,            762,            546,           1732,           1659,           2085,           1247,            684,           2047,           1353,           1408,           2294,           2272,           1732,           2690,           2977,           2304,            197,            215,           2584,           1482,           2932,           2094,           1814,           1084,           1225,           1551,            555,            159,             26,            309,            642,           1257,             59,           2724,            947,           1450,           1196,           1131,           2331,           2648,           1906,           2256,           2054,           1148,           2592,           2908,           1499,           1545,            536,           1550,           2696,           2170,           2691,
           1540,           1260,            450,           2674,           2068,            102,           2001,            951,           2799,             76,            253,     2147483647,           1995,           1790,            491,           1393,           1945,            625,           1799,           1785,           1159,            282,           1613,           2596,             21,           2089,           1238,           2809,           1295,           1899,             28,           2726,           2852,             38,             53,            121,            263,           2479,           1053,            502,           2305,           1388,           1172,           2064,            344,            790,           2927,            353,             78,           1107,           2219,            787,           1000,           1726,           2620,           1390,           1523,            391,           2448,           1142,           2077,           2141,            575,           2455,           1453,            175,            925,           1884,            893,           2640,           1304,           1177,           2316,           2464,            558,            847,           2615,           1608,           2841,           1617,           1966,            722,           1986,            237,           1311,           2809,           2563,            811,            218,           1367,           1694,             62,
             59,            385,           2570,           1885,            843,           1073,           2423,           2097,            626,             29,           2788,           1995,     2147483647,            902,            515,           1673,           1375,           1514,           1016,           2075,           2484,           1636,            789,            412,            570,           2089,            573,           2067,           1616,           1939,           1152,            722,           2685,           1216,            215,            873,           2926,            381,           1449,           1111,           2804,            741,           2673,            219,           1434,           2866,            829,           1823,           1399,           2794,           1447,           1783,           2366,           2249,           1165,           2415,           2267,           1991,           2522,            184,            825,            837,            847,           2406,           2783,           1055,           1807,            773,           2432,           1305,           2765,           2440,           1418,           1806,            725,            230,           1450,           2586,           2711,             83,           1265,            593,           2097,            582,           1937,           1308,           1895,           2176,            981,           1969,            440,           1130,
           1670,           2482,           1433,            472,           2557,            791,           1306,           2576,           2852,           1612,            543,           1790,            902,     2147483647,           1051,            261,            954,           2473,           2741,            770,           1610,           1526,            934,           1211,           1006,            147,           1800,           1328,           2084,            446,            333,           2151,            561,           2446,           1951,           2715,           2861,           1862,           2508,            247,           2530,            770,           2500,           1612,            747,            616,            813,           1242,             76,           1436,            763,            585,           2864,            815,            472,            550,           2172,           1195,           1679,           2470,            293,           2620,            172,           2243,            344,            848,           2935,            391,           1947,           2780,            715,            113,            877,            714,           1215,           2528,           2641,           1802,           1250,           1069,            591,           2105,           1884,           2398,             17,           1405,           2867,            992,            577,           1131,           2105,            508,
            122,           2067,           1454,           2972,            161,           2605,           2891,            237,           1649,           1990,           1188,            491,            515,           1051,     2147483647,            999,            332,           2933,           1701,           2530,           2678,            148,           1539,            577,           1224,           2010,           1037,           2745,           1448,             70,           1562,            357,           1449,            108,            134,            950,            305,           2021,            140,            540,           2373,           1248,           2229,            691,           2771,           1425,            554,            395,           1878,           2861,           1949,             76,           1685,           2319,            928,           2617,           1759,           2147,           1933,           2919,            522,           1002,           2710,           1585,            751,           2634,            707,           1960,              1,           1394,             48,            975,           1645,           2345,            418,           2720,           1479,            533,           1300,           1361,           1596,           1105,           1997,           1244,            691,           2083,            746,           1443,            261,            374,            994,           1822,
            549,           1541,           2609,           2653,           1287,            382,           2643,           1827,           2540,           1103,           1896,           1393,           1673,            261,            999,     2147483647,           1328,           1138,           2920,            117,           2380,            173,            242,            579,           2653,           2536,            234,           2215,           2941,           1886,           1042,            777,           2185,           1209,           1482,           1069,           2388,            570,           2426,           2301,            715,           1111,           1402,           1282,            969,            477,           2921,           1241,           2923,           2724,           1229,           2384,             14,           2335,           2862,           1135,            826,            504,           2354,            330,            919,           2241,           2525,           1085,            213,           2197,           1126,           1054,            214,           2838,           2899,            577,           1076,            642,           1257,            694,           1689,           1575,             48,           2654,           1441,           2695,           2543,            609,           1116,            398,           1564,           2912,           2172,           2130,            916,           1558,
           2598,           1263,           1596,           2951,           1305,           2669,            345,           2517,            126,            666,           2445,           1945,           1375,            954,            332,           1328,     2147483647,           1976,           2009,           2834,           1585,            903,            589,           2436,           1501,            361,           2877,            855,           2205,           1494,            720,           1390,            990,           2325,           2075,           1367,            831,           1638,           1159,           2553,           1937,           1199,            125,           1895,           2400,           2709,            511,            798,           2039,           2778,           2126,           2613,           2310,           2109,            247,            613,           1306,           1063,            467,            967,           2992,           1938,              6,            187,           1241,           2731,           1156,           1657,            700,            484,            326,            248,           2150,           1694,           2163,            799,           2337,           2917,            347,           2497,           1656,           2782,           2821,            418,            762,           1186,            773,           1386,           2587,            357,           2329,           2112,
